BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"UNION BANK OF INDIA",UBIN0RRBKGS,NA,"KGSGB-KASHI RRB","HOTEL AVNISH C 21/1  CK LAJPATNAGAR VARANASI",0,VARANASI,VARANASI,"UTTAR PRADESH"
"UNION BANK OF INDIA",UBIN0DCBEDC,NA,"THE ERNAKULAM DISTRICT CO OPERATIVE BANK LTD","HEAD OFFICE KAKKANAD KOCHI 682030 KERALA",0,KOCHI,KOCHI,KERALA
"UNION BANK OF INDIA",UBIN0599999,NA,"C O","4TH FLOOR, DIT, UNION BANK BHAVAN, CENTRAL OFFICE, MUMBAI-21",0,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"UNION BANK OF INDIA",UBIN0580392,NA,"WEALTH MANAGEMENT AND THIRD PARTY","12TH FLOOR,C.O BLDNG NARIMAN POINT 400021",22896657,MUMBAI,MUMBAI,MAHARASHTRA
"UNION BANK OF INDIA",UBIN0580384,NA,"BUSINESS PROCESS TRANFORMATION","UNION BANK OF INDIA 5TH FLOOR CENTRAL OFFICE MUMBAI MH PIN 400021",22892301,MUMBAI,MUMBAI,MAHARASHTRA
"UNION BANK OF INDIA",UBIN0580376,NA,"COMPLIANCE DEPT","CENTRAL OFFICE",22896601,MUMBAI,MUMBAI,MAHARASHTRA
"UNION BANK OF INDIA",UBIN0580368,NA,"ZONAL AUDIT OFFICE PUNE","PMT BUILDING SWARGATESH ANKARSETH ROAD PUNE MH PIN 411042",9767207400,PUNE,PUNE,MAHARASHTRA
"UNION BANK OF INDIA",UBIN0580350,NA,CMRD,"10 TH FLOOR C.O. BUILDING NARIMAN POINT MUMBAI",7800003638,MUMBAI,MUMBAI,MAHARASHTRA
"UNION BANK OF INDIA",UBIN0580333,NA,"CENTRAL FUNDING UNIT","239  VIDHAN BHAVAN MAG NARIMAN POINT MUMBAI MAHARASHTRA PINCODE 400021",0,MUMBAI,MUMBAI,MAHARASHTRA
"UNION BANK OF INDIA",UBIN0580320,NA,"ZONAL AUDIT OFFICE","58/52-A/2,2ND FLOOR,MAHARAJ BAGH,RATHYATRA CROSSING,VARANASI-221001",2363237,VARANASI,VARANASI,"UTTAR PRADESH"
"UNION BANK OF INDIA",UBIN0580261,NA,"RISK MANAGEMENT DEPARTMENT","WORLD TRADE CENTRE CUFFE PARADE MUMBAI MAHARASHTRA PINCODE 400005",0,MUMBAI,MUMBAI,MAHARASHTRA
"UNION BANK OF INDIA",UBIN0580252,NA,"DOMESTIC FOREIGN BUSINESSOVERSEAS OPERATIONS DEPT","239 BACKBAY RECLAMATIO NARIMAN POINT MUMBAI MAHARASHTRA PINCODE 400021",0,MUMBAI,MUMBAI,MAHARASHTRA
"UNION BANK OF INDIA",UBIN0580244,NA,"RETAIL BANKING DEPARTMENT","239 BACKBAY RECLAMATIO NARIMAN POINT MUMBAI MAHARASHTRA PINCODE 400021",0,MUMBAI,MUMBAI,MAHARASHTRA
"UNION BANK OF INDIA",UBIN0580228,NA,"LARGE CORPORATE DEPARTMENT","239 BACKBAY RECLAMATIO NARIMAN POINT MUMBAI MAHARASHTRA PINCODE 400021",0,MUMBAI,MUMBAI,MAHARASHTRA
"UNION BANK OF INDIA",UBIN0580210,NA,"MEDIUM SMALLMICRO ENTERPRISE DEPT","239 BACKBAY RECLAMATIO NARIMAN POINT MUMBAI MAHARASHTRA PINCODE 400021",0,MUMBAI,MUMBAI,MAHARASHTRA
"UNION BANK OF INDIA",UBIN0580201,NA,"FINANCIAL INCLUSION DEPARTMENT","239 BACKBAY RECLAMATIN NARIMAN POINT MUMBAI MAHARASHTRA PINCODE 400021",0,MUMBAI,MUMBAI,MAHARASHTRA
