BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"ICICI BANK LIMITED",ICIC0TREA00,NA,RTGS-HO,"ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI 400051",0,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"ICICI BANK LIMITED",ICIC0SF0002,NA,CMS,"ICICI BANK TOWERS, BANDRA KURLA COMPLEX, BANDRA E,MUMBAI-400051",0,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"ICICI BANK LIMITED",ICIC00ZSMAU,272801103,"ZILA SAHAKARI BANK LTD MAU","ZILA SAHAKARI BANK LTD,  275, INDIRA COMPLEX, 2ND FLOOR, SAHADATPURA, MAU ┬û 275001",0,SAHADATPURA,MAU,"UTTAR PRADESH"
"ICICI BANK LIMITED",ICIC00ZSKTW,246810802,"ZILA SAHAKARI BANK LTD, GARHWAL (KOTDWARA)","MAIN BRANCH BADRINATH MARG, KOTDWARA, UTTARAKHAND-246149",0,KOTDWARA,GARHWAL,UTTARAKHAND
"ICICI BANK LIMITED",ICIC00ZSBLL,226185252,"ZILA SAHKARI BANK LTD LUCKNOW","JAGDISH BUILDING HAZRATGANJ LUCKNOW 226001",8756400205,LUCKNOW,LUCKNOW,"UTTAR PRADESH"
"ICICI BANK LIMITED",ICIC00ZSBLJ,284802002,"ZILA SAHKARI BANK LTD, JHANSI","156/1 CIVIL LINES JHANSI (U.P) -  284001",0,JHANSI,JHANSI,"UTTAR PRADESH"
"ICICI BANK LIMITED",ICIC00ZSBLG,233802002,"ZILA SAHKARI BANK LTD, GHAZIPUR","NEAR KACHERA,GHAZIPUR-233001",9415627238,GHAZIPUR,GHAZIPUR,"UTTAR PRADESH"
"ICICI BANK LIMITED",ICIC00ZSBLB,243802000,"ZILA SAHAKARI BANK LTD, BAREILLY","ICICI BANK LTD.,H.O., SHAHJAHANPUR ROAD, NEAR MADHUBAN TALKIES, BAREILLY 243005",0,BAREILLY,BAREILLY,"UTTAR PRADESH"
"ICICI BANK LIMITED",ICIC00ZSBLA,NA,"ZILA SAHKARI BANK LTD, AZAMGARH","NEAR NAGAR PALIKA,CIVIL LINES,AZAMGARH-276001",9451869390,AZAMGARH,AZAMGARH,"UTTAR PRADESH"
"ICICI BANK LIMITED",ICIC00ZSBJR,NA,"ZILA SAHKARI BANK LTD, JAUNPUR","COLLECTORATE COMPOUND,JAUNPUR",9412405584,JAUNPUR,JAUNPUR,"UTTAR PRADESH"
"ICICI BANK LIMITED",ICIC00ZSBHA,247810102,"ZILA SAHAKARI BANK LTD, HARIDWAR","ZILA SAHAKARI BANK LIMITED HARIDWAR, H.O.- B.T. GANJ ROORKEE,DISTT HARIDWAR(UTTARAKHAND)-247667",0,ROORKEE,HARIDWAR,UTTARAKHAND
"ICICI BANK LIMITED",ICIC00ZSBBU,274801202,"ZILA SAHKARI BANK LTD BUDAUN","SAHAKARI BANK BHAWAN FIRST FLOOR STATION ROAD CIVIL LINE BUDAUN 243601",9411815573,BADAUN,BUDAUN,"UTTAR PRADESH"
