BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"ALLAHABAD BANK",ALLA0AU1663,NA,"ALLAHABAD UP GRAMIN BANK BELATAD","BELATAD,SHAHGANJU,GHORAVAL,GHORAVAL,231216",8052302395,SHAHGANJ,JAUNPUR,"UTTAR PRADESH"
"ALLAHABAD BANK",ALLA0AU1662,NA,"ALLAHABAD UP GRAMIN BANK BHEDIARI","BHEDIARI,NEWASI,HUZURPUR,KAISERGANJ,271872",8052302833,KAISARGANJ,BAHRAICH,"UTTAR PRADESH"
"ALLAHABAD BANK",ALLA0AU1661,NA,"ALLAHABAD UP GRAMIN BANK HARCHANDA","HARCHANDA,JARWA,KAISERGANJ,271904",8052302830,KAISARGANJ,BAHRAICH,"UTTAR PRADESH"
"ALLAHABAD BANK",ALLA0AU1660,NA,"ALLAHABAD UP GRAMIN BANK GULRIHA G","GULARIHA GULRAHA,SUTAULI,KAISARGANJ,271903",8052302839,KAISARGANJ,BAHRAICH,"UTTAR PRADESH"
"ALLAHABAD BANK",ALLA0AU1659,NA,"ALLAHABAD UP GRAMIN BANK GENDHARIA","GENDHARIA,RANIPUR GOBRAHI,VISHVESHWAR GANJ,BAHRAICH,271821",8052302834,BAHRAICH,BAHRAICH,"UTTAR PRADESH"
"ALLAHABAD BANK",ALLA0AU1658,NA,"ALLAHABAD UP GRAMIN BANK SHIVDAHA","SHIVDAHA,PIPRA PADARATH,PAYAGPUR,BAHRAICH,271871",8052302831,BAHRAICH,BAHRAICH,"UTTAR PRADESH"
"ALLAHABAD BANK",ALLA0AU1657,NA,"ALLAHABAD UPGRAMIN BANK NARHARGAUDA","NARHAR GAUDA,KHASHA MOHAMMADPUR,TEJWAPUR,MAHSI,271825",8052302837,MAHASI,BAHRAICH,"UTTAR PRADESH"
"ALLAHABAD BANK",ALLA0AU1656,NA,"ALLAHABAD UP GRAMIN BANK DHARMANPUR","DHARMANPUR,CHITTAURA,BAHRAICH,271875",8052302838,CHITAURA,AGRA,"UTTAR PRADESH"
"ALLAHABAD BANK",ALLA0AU1655,NA,"ALLAHABAD UP GRAMIN BANK BARDAHA KA","BARDAHA KALAN,BARDAHA,SHIVPUR,NANPARA,271830",8052302836,NANPARA,BAHRAICH,"UTTAR PRADESH"
"ALLAHABAD BANK",ALLA0AU1654,NA,"ALLAHABAD UP GRAMIN BANK RAYBOJHA","ROYBOJHA,BALHA,NANPARA,271865",8052302829,NANPARA,BAHRAICH,"UTTAR PRADESH"
"ALLAHABAD BANK",ALLA0AU1653,NA,"ALLAHABAD UP GRAMIN BANK BARAIPARA","BARAIPARA,BHAWANIPUR RAMGADHI,RISIA,NANPARA,271865",8052302832,NANPARA,BAHRAICH,"UTTAR PRADESH"
"ALLAHABAD BANK",ALLA0AU1652,NA,"ALLAHABAD UP GRAMIN BANK DIHWA","DIHWA,RISIA,NANPARA,271865",8052302835,NANPARA,BAHRAICH,"UTTAR PRADESH"
"ALLAHABAD BANK",ALLA0AU1651,NA,"ALLAHABAD UP GRAMIN BANK TOLAMAF","TOLAMAF,MAUDAHA,210507",8953456578,MAUDAHA,HAMIRPUR,"UTTAR PRADESH"
