BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011497,248003003,"TYAGI ROAD","HOTEL AMBER PALACE, 60 TYAGI ROAD, DEHRADUN",2726101,DEHRADUN,DEHRADUN,"UTTAR PRADESH"
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011496,226003005,"LDA COLONEY","111A, SEC-B, LDA COLONEY, KANPUR ROAD, LUCKNOW (UP)",2225759,LUCKNOW,LUCKNOW,"UTTAR PRADESH"
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011495,334003523,"RIICO INDUSTRIAL AREA BIKASAR","SHOP NO.7/8 RIICO INDUSTRIAL AREA BIKASAR, TEHSIL - NOKHA, DISTT - BIKANER RAJASTHAN - 334803",9413396872,NOKHA,BIKANER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011494,462003004,"HOSANGABAD ROAD BHOPAL","THE C-21 MALL, GF, CORPORATE ZONE-1, HOSHANGABAD ROAD, BHOPAL - 462026",2428111,BHOPAL,BHOPAL,"MADHYA PRADESH"
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011493,335003172,"RAMPURA MATORIA","RAMPURA MATORIA, TEH - RAWATSAR, DISTT - HANUMANGARH RAJASTHAN - 335524",8003893611,HANUMANGARH,HANUMANGARH,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011492,335003171,KENCHIYA,"KENCHIYA, TEHSIL - PILIBANGA, DISTT - HANUMANGARH RAJASTHAN - 335802",8003593868,HANUMANGARH,HANUMANGARH,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011491,335003170,"STEEL BAZAR HANUMANGARH TOWN","STEEL BAZAR, HANUMANGARH TOWN, DISTT - HANUMANGARH RAJASTHAN - 335501",9413397237,HANUMANGARH,HANUMANGARH,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011490,326003027,DEWAR,"DEWAR, TEHSIL - JHLARPATAN, DISTT - JHALAWAR, RAJASTHAN - 326022",9468953975,JHALAWAR,JHALAWAR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011489,325003053,SORSAN,"C/O MOHAN LAL MEENA, GRAM - SORSAN, TEHSIL - ANTA, DISTT - BARAN, RAJASTHAN - 325202",9001863225,BARAN,BARAN,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011488,325003052,"POLAI KALAN","GRAM PANCHAYAT BHAWAN, VILL - POLAIKALAN, TEHSIL - DIGOD, DISTT - KOTA, RAJASTHAN - 325203",9413363932,KOTA,KOTA,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011487,345003102,CHHAYAN,"SATYANARAYAN CHOWK, CHHAYAN, PO - CHHAYAN, DISTT - JAISALMER, RAJASTHAN - 345023",8003997676,POKRAN,JAISALMER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011486,307003026,ARTHWARA,"NEAR PANCHAYAT SAMAITI AND BUS STAND, MAIN ROAD, ARATHWARA, TEHSIL - SHEOGANJ",9001358615,SHEOGANJ,SIROHI,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011485,313003026,SHOBHAGPURA,"A-SQUARE BUILDING, 1, SHOBHAGPURA, 100 FEET ROAD, UDAIPUR",9413398420,UDAIPUR,UDAIPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011484,344003155,GIDA,"GIDA, TEHSIL - GIDA, DIST - BARMER, RAJASTHAN PIN - 344037",9413503197,BALOTRA,BARMER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011483,344003154,SATA,"SATA, TEHSIL - SERWA, DISTT. BARMER PIN 344706",9460669236,SERWA,BARMER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011482,344003153,RAKHI,"MOKALSAR ROAD, VPO - RAKHI, TEH - SAMDHARI, DIS - BARMER",7742184371,BARMER,BARMER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011481,342003028,JHALAMAND,"P.NO.1B, RAJENDRA NAGAR, GUDA ROAD, JHALAMAND, DISTT - JODHPUR RAJASTHAN - 342013",8003597061,JODHPUR,JODHPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011480,305003008,"CHACHIYAWAS  AJMER","MAIN MARG, SIKAR ROAD, CHACHIYAWAS, AJMER 305023",0,AJMER,AJMER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011479,312003152,"SAINIK SCHOOL CHITTORGARH","BHILWARA ROAD, SAINIK SCHOOL CHITTORGARH RAJASTHAN",8003994861,CHITTORGARH,CHITTAURGARH,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011478,341003127,JAKHERA,"NEAR BUS STAND, JAKHERA TEHSIL DEGANA",241141,DEGANA,NAGAUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011477,335003169,TAMKOT,"VILL. - TAMKOT, TEHSIL - PADAMPUR, DISTT. - SRIGANGANAGAR, PIN - 335041",262410,TAMKOT,GANGANAGAR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011476,400003028,DOMBIVLI,"LAXMI BAUGH ESTATE CHS, SHOP NO. 4 , 5 & 8 (PART), PHADKE ROAD, DOMBIVLI (E), PIN CODE 421201",0,DOMBIVLI,THANE,MAHARASHTRA
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011475,331003150,CHALKOI,"MAIN CHOWK, VILL POST - CHALKOI BANIROTAN, TEH - CHURU",8003893661,DUDWAKHARA,CHURU,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011474,331003149,UDASAR,"MAIN ROAD , VILL POST UDASAR BIDAWATN TEHSIL - SARDARSHAHAR",9983024336,PULSAR,CHURU,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011473,333003140,RANASAR,"C/O MANIRAM JHAJHADIA, VPO - RANASAR, TEHSIL - NAWALGARH, DISTT - JHUNJHUNU, PIN - 333707",9829357038,JHUNJHUNU,JHUNJHUNU,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011472,333003139,CHANANA,"MAIN MARKET, VPO - CHANANA, TEHSIL - CHIRAWA, DISTT - JHUNJHUNU PIN - 333026",9414227307,JHUNJHUNU,JHUNJHUNU,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011471,306003103,"GUDHA KALAN","GRAM PANCHAYAT OFFICE, GUDHA KALAN, TEHSIL - SOJAT, DIST - PALI, RAJASTHAN PIN - 306103",9413399067,"SOJAT CITY",PALI,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011470,306003102,"NEEMBLI URRA","GRAM PANCHAYAT OFFICE, NEEMBLI URRA, TEHSIL - PALI(PALI), DIST - PALI, RAJASTHAN, PIN - 306401",8003597117,PALI,PALI,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011468,301003107,GUGALKOTA,"NEAR GOVT SECONDARY SCHOOL, GUGALKOTA ( ALWAR )",8003397887,SHAHAJANPUR,ALWAR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011467,334003522,"SHIKSHA NIDESHALYA PARISHAR BIKANER","C/O DIRECTOR OF EDUCATION RAJASTHAN BIKANER 334001",9413396916,BIKANER,BIKANER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011466,334003521,"CAD KOTHI NO EIGHT","CAD KOTHI NO-8, BIKANER PIN 334001",7568819190,BIKANER,BIKANER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011465,641003004,"KALAPATTI COIMBATORE","NEHRU NAGAR S.F. NO. 766/3 PART, KALAPATTI MAIN ROAD, COIMBATORE - 641014 DIST - COIMBATORE STATE - TAMILNADU",2526726,KALAPATTI,COIMBATORE,"TAMIL NADU"
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011464,829003002,RAMGARH,"M.G. CHOWK, MAIN ROAD, NH-33, RAMGARH, JHARKHAND - 829122",9431101847,RAMGARH,HAZARIBAG,JHARKHAND
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011463,846003002,DARBHANGA,"BELWAGANJ, MAIN ROAD, NEAR LIGHT HOUSE CINEMA, LEHERIASARAI, DARBHANGA, BIHAR - 846001",9430039517,DARBHANGA,DARBHANGA,BIHAR
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011462,334003520,"RD EIGHT SIX ZERO GOVIND NAGAR","RD-860 (GOVIND NAGAR), BANGAOSAR VIA-BAJJU, TEHSIL - KOLAYAT",8003493947,BIKANER,BIKANER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011461,311003015,PEEPLUND,"V/P PEEPLUND, TEHSIL - JAHAZPUR DISTT - BHILWARA 311203",0,BHILWARA,BHILWARA,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011460,311003014,"COLLECTRATE BHILWARA","STATE BANK OF BIKANER AND JAIPUR COLLECTRATE PREMISES, BHILWARA, 311001",227196,BHILWARA,BHILWARA,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011459,332003154,SURERA,"NAWA ROAD, BUS STAND, VPO - SURERA, TEHSIL DANTA RAMGARH - 332742",9413397913,"MANDA SURERA",SIKAR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011458,303003064,VATIKA,"MAIN ROAD, OPP. GOVT. SE. SEC. SCHOOL, VATIKA - 303905",9413398954,WATIKA,JAIPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011457,303003063,NAILA,"MAHESH MARKET, MAIN ROAD, NAILA - 303012",9414441144,NAYALA,JAIPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011454,110003052,"ESI HOSPITAL DELHI","ESI HOSPITAL, BASAI DARAPUR, NEW DELHI - 110015",25102662,DELHI,DELHI,DELHI
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011453,110003051,"GVM GIRLS COLLEGE SONEPAT","MURTHAL ROAD, GVM GIRLS COLLEGE, SONEPAT, HARYANA - 131001",2235809,SONEPAT,SONEPAT,HARYANA
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011452,123003003,"MODEL TOWN REWARI","HINDU HIGH SCHOOL, MODEL TOWN, REWARI, HARYANA- 123401",225696,REWARI,REWARI,HARYANA
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011450,825003002,HAZARIBAGH,"PLOT NO.508/554, PTC ROAD, OPP. ST. XAVIER SCHOOL, HAZARIBAGH, JHARKHAND - 825301",266660,HAZARIBAGH,HAZARIBAG,JHARKHAND
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011445,282003005,"AGRA SIKANDRA BODLA ROAD","PLOT NO.4, SECTOR-5, AWAS VIKAS COLONY, SIKANDRA BODLA ROAD, AGRA - 282007",2275271,AGRA,AGRA,"UTTAR PRADESH"
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011444,302003106,"AMPRAPALI CIRCLE","RAINBOW TOWER, AMPRAPALI CIRCLE BRANCH, VAISHALI NAGAR, JAIPUR",9413396768,JAIPUR,JAIPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011443,400003026,"THANE W","AHILYA BUILDING, VEER SAVARKAR MARG, ADJOINING ICICI BANK, THANE-W, - 400602",9167930690,THANE,THANE,MAHARASHTRA
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011442,400003027,"VIRAR - W","SHOP NO 5,6,7,8,9,10 GOKUL SAPPHIRE, NEAR MILJIBHAI MEHTA SCHOOL, GOKUL TOWNSHIP, VIRAR-W-401303",9869019194,VASAI,THANE,MAHARASHTRA
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011441,321003003,"BHARATPUR LAXMAN MANDIR","LAXMAN MANDIR, KOTWALI ROAD, NEAR LAXMAN MANDIR, BHARATPUR - 321001",9783949737,BHARATPUR,BHARATPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011440,123003202,BAWAL,"NEAR BAWAL AUTO FUEL, REWARI ROAD, BAWAL DISTT. REWARI HARYANA - 123501",9416331453,BAWAL,REWARI,HARYANA
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011439,313003239,"LAVA SARDARGARH","BUS STAND, LAVA SARDARGARH, TEHSIL AMET, DISTT. RAJSAMAND, RAJASTHAN",9413398186,AMET,RAJSAMAND,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011438,171003002,SIMLA,"PARWATI COMPLEX, PANTHAGHATI, NH-22 BYE PASS ROAD, SIMLA",2629693,SIMLA,SIMLA,"HIMACHAL PRADESH"
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011437,341003013,"TEXTILE MARKET BHILWARA","NOLAKHA TOWER DUDUWALA COMPOUND TEXTILE MARKET BHILWARA",246198,BHILWARA,BHILWARA,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011436,311003105,"HARI PURA CHOURAH","VILL/POST HARIPURA CHOURAH, TEHSIL MANDAL, DISTRICT BHILWARA 311026",290166,BHILWARA,BHILWARA,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011435,314003203,"NRI SPECIAL BRANCH","SAMPAWAT VATIKA DUNGARPUR ROAD",9413398456,SAGWARA,DUNGARPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011434,301003105,PALAVA,"PANCHAYAT BHAWAN, VILLAGE PALAVA, TEHSIL MUNDAWAR,DISTT. ALWAR, RAJASTHAN - 301706",9680348150,MANDAWAR,ALWAR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011433,700003019,"NSC BOSE ROAD RATHTALA","271A NSC BOSE ROAD, NEAR GITANJALI METRO STATION, KOLKATA-700047",65001141,GARIA,"SOUTH 24 PARGANAS","WEST BENGAL"
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011432,322003089,"RATIYA PURA","NEAR PANCHAYAT BHAWAN, VILLAGE RATIYA PURA, DISTT KARAULI, RAJASTHAN - 322242",9413379555,KARAULI,KARAULI,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011431,302003105,"SANSAR CHANDRA ROAD","TAMBI TOWER, SANSAR CHANDRA ROAD, JAIPUR-302001",9928017317,JAIPUR,JAIPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011430,452003003,"NEW PALASIYA INDORE","6/6, NEW PALASIYA, INDORE, MADHYA PRADESH, PIN - 452001",2703719,INDORE,INDORE,"MADHYA PRADESH"
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011429,322003002,"RANTHAMBORE ROAD","OPP. FCI GODOWN, SAWAI MADHOPUR, PIN - 322001",9413398828,"SAWAI MADHOPUR","SAWAI MADHOPUR",RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011428,301003106,"TODA NAGAR","NEAR PANCHAYAT BHAWAN, VPO TODA NAGAR, VIA GADHI SAWAI RAM, LAXMANGARH, ALWAR - 301413",8003893730,ALWAR,ALWAR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011427,304003092,BHARNI,"PANCHAYAT BHAWAN VILL - BHARNI TEH - TONK - 304001",9413398620,CHHAN,TONK,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011426,313003426,RAJYAWAS,"GRAM RAJYAWAS, DIST RAJSAMAND",275142,RAJSAMAND,RAJSAMAND,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011425,341003126,BUGARDA,"NEAR MATAJI KA MANDIR TEH-JAYAL",218003,ROL,NAGAUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011424,342003103,LOHAWAT,"LOHAWAT STATION AREA, LOHAWAT DISTT. JODHPUR",7062884505,LOHAWAT,JODHPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011423,345003101,RAJMATHAI,"PANCHAYAT BHAWAN, RAJMATHAI, TEHSIL SANKADA, DISTT. JAISALMER (RAJ)",9829149751,PHALSOOND,JAISALMER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011421,342003027,"PRATAP NAGAR","OMSATYAM, 104 PRATAP NAGAR EXTENSION SCHEME, NEAR TEMPO STAND, PRATAP NAGAR, JODHPUR, PIN 342004",8003493916,JODHPUR,JODHPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011420,303003062,JATAWALI,"JATAWALI MOD, JATAWALI, CHOMU CHNDWAJI ROAD, TEHSIL- CHOMU",9829293946,JAIPUR,JAIPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011419,110003050,VAISHALI,"SURYA KANISHKA TOWER, PLOT NO - 36, SECTOR-4, VAISHALI, GHAZIABAD-201012",2770544,GHAZIABAD,GHAZIABAD,"UTTAR PRADESH"
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011418,304003051,"BUS STAND MALPURA","BUS STAND MALPURA, TONK, RAJASTHAN 304502",226499,MALPURA,TONK,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011417,311003012,"NEHRU ROAD SANGANERI GATE BHILWARA","NEHRU ROAD SANGANERI GATE BHILWARA 311001",235417,BHILWARA,BHILWARA,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011416,422003003,"NASIK ROAD -NASIK","SHOP NO 3, ICON PLAZA, NASIK-PUNE HIGHWAY, NEAR ASHIRWAD BUS STOP, NASIK ROAD, PIN 422101, NASIK",9413397388,DEOLALI,NASIK,MAHARASHTRA
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011415,400003025,KALYAN,"ARICIA ATLIS, SHOP NO.4&5, VALIPIR ROAD & KALYANSHIL ROAD, NEAR APMC MARKET, KALYAN",9869019194,KALYAN,THANE,MAHARASHTRA
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011414,812003002,BHAGALPUR,"JAISWAL TOWER, RAIBAHADUR SHIV SHANKAR SAHAI ROAD, BHIKHANPUR, BHAGALPUR, BIHAR - 812001",9631626469,BHAGALPUR,BHAGALPUR,BIHAR
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011413,751003003,CHANDRASEKHARPUR,"PLOT NO 306-1710-4017, PATIA SIKHARCHANDI CHHAK, NEAR BIG BAZAR, BHUBANESWAR, ODISHA-751024",2725138,BHUBANESWAR,KHURDA,ODISHA
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011412,756003002,BALASORE,"FM GOLAI BHASKARGANJ, DIST-BALASORE, ODISHA, PIN-756001",263298,BALASORE,BALESHWAR,ODISHA
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011411,700003017,THAKURPUKUR,"40-DIAMOND HARBAR ROAD, 1ST FLOOR, KOLKATA - 700063",65001565,JOKA,"SOUTH 24 PARGANAS","WEST BENGAL"
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011410,700003018,"SALT LAKE, SECTOR - ONE","CF-364, GROUND FLOOR, SECTOR - 1, SALT LAKE CITY, OPPOSITE BIDHAN NAGAR NORTH POLICE STATION, KOLKATA - 700064",23378822,BIDHANNAGAR,"NORTH 24 PARGANAS","WEST BENGAL"
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011409,306003101,CHANCHODI,"NEAR BUS STAND, CHANCHODI, PIN 306115",272050,PALI,PALI,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011408,334003138,KHINDASAR,"GRAM PANCHAYAT BHAWAN KHINDSAR BIKANER",8003498994,BIKANER,BIKANER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011407,344003152,"MOKHAB KALAN","PANCHAYAT BHAWAN, MOUKHABAB KALAN TAHSIL SHEO, DISTT. BARMER 344701",9413397575,SHEO,BARMER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011406,824003502,"CHANDRAGARH, NABINAGAR","VILLAGE POST PANCHAYAT - CHANGRAGARH, P. S. BLOCK - NABINAGAR, DIST. AURANGABAD, BIHAR - 824301",8002918405,NABINAGAR,AURANGABAD,BIHAR
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011405,342003026,"KUDI BHAGATASNI","5-H-7 KUDI HOUSING BOARD, KUDI BHAGATASNI, DISTT. JODHPUR PIN CODE 342005",8003997559,JODHPUR,JODHPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011404,334003025,"TILAK NAGAR BIKANER","SEN BHAWAN, NEAR SUBHASH PETROL PUMP, JAIPUR ROAD, BIKANER",9413396913,BIKANER,BIKANER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011403,341003125,"BADI KHATU","PUROHITO KA MOHLLA BADI KHATU PIN - 341301",249009,"CHHOTI KHATU",NAGAUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011402,341003124,DEH,"NEAR GAUSHALA, VPO DEH, NAGAUR",276121,DEH,NAGAUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011401,333003101,HETAMSAR,"RAMAVTAR S/O JUTHA RAM, VPO HETAMSAR, DISTT. JHUNJHUNU 333041",1592,HETAMSAR,JHUNJHUNU,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011400,323003102,CHITAWA,"VILL AND POST - CHITAWA, TEHSIL - KESHORAI PATAN, DISTT - BUNDI PIN - 323620",8003492955,"PATAN KESHORAI",BUNDI,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011399,303003061,SAINTHAL,"OPP. UCO BANK, SAINTHAL, DIST - DAUSA, PIN - 303505",9413396343,SAINTHAL,DAUSA,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011398,305003112,KHARWA,"KHARWA, TEHSIL MASUDA, 305202",235365,KHARWA,AJMER,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011397,302003103,"LOHA MANDI","PLOT NO.18, NEW LOHAMANDI ROAD, ROAD NO.13, JAIPUR",8003591294,JAIPUR,JAIPUR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011396,326003026,"JHALAWAR PATAN ROAD","NH - 12 NEAR GAYATRI MANDIR PATAN ROAD JHALAWAR - 326023",8290067860,JHALAWAR,JHALAWAR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011395,311003531,SAWAIPUR,"V & P SAWAIPUR, TEHSIL KOTRI, BHILWARA , RAJASTHAN 311603",232524,BHILWARA,BHILWARA,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011394,324003022,BOREKHERA,"PLOT NO.10 , CANAL ROAD, NEAR SANJAY GANDHI SCHOOL, BOREKHERA, KOTA PIN - 324001",8003497882,KOTA,KOTA,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011393,335003525,"RAWLA MANDI","SHOP NO.36, NEW DHAN MANDI P.O. RAWLA MANDI - 335707 TEHSIL - GHARSANA, DISTT. SRIGANGANAGAR, RAJASTHAN",263024,RAWLA,GANGANAGAR,RAJASTHAN
"STATE BANK OF BIKANER AND JAIPUR",SBBJ0011392,500003006,BODUPPAL,"H NO 9-61-A, HANUMAN NAGAR, MAIN ROAD, BODUPPAL, RR DIST HYDERABAD, TELANGANA - 500092",27204900,HYDERABAD,HYDERABAD,TELANGANA
