BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"KOTAK MAHINDRA BANK LIMITED",KKBK0YUCB01,WAITING,"YESHWANT URBAN CO OP BANK LTD UDGIR","YESHWANT URBAN CO OP BANK LTD UDGIR MUKKAWAR BUILDING MUKKAWAR CHOWK UDGIR 413517",252277,UDGIR,LATUR,MAHARASHTRA
"KOTAK MAHINDRA BANK LIMITED",KKBK0VUCB01,NA,"VALMIKI URBAN CO OP BANK LTD PATHRI","VALMIKI URBAN CO OP BANK LTD LTD PARBHANI TALUKA PATHRI DIST PARBHANI SAI ROAD PATHRI 441215",66056995,PARBHANI,PARBHANI,MAHARASHTRA
"KOTAK MAHINDRA BANK LIMITED",KKBK0VCCB05,WAITING,"VIJAY COMMERCIAL CO OPERATIVE BANK","ATIKA INDUSTRIAL AREA BR,UNIQUE COMPLEX,GR FLOOR,1,KAILASH PATI PLOT,DHEBAR RD,RAJKOT 360004",66056993,RAJKOT,RAJKOT,GUJARAT
"KOTAK MAHINDRA BANK LIMITED",KKBK0VCCB04,360468005,"VIJAY COMMERCIAL CO OP BANK LTD STOCK EXCHANGE","VIJAY COMMERCIAL CO OPERATIVE BANK LTD STOCK EXCHANGESADAR BAZAR , RAJKOT, 360001",281,RAJKOT,RAJKOT,GUJARAT
"KOTAK MAHINDRA BANK LIMITED",KKBK0VCCB03,360468004,"VIJAY COMMERCIAL CO OP BANK LTD SORTHIYAWADI","VIJAY COMMERCIAL CO OPERATIVE BANK LTD SORTHIYAWADISORTHIYAWADI CHOWK, RAJKOT - 360002",281,RAJKOT,RAJKOT,GUJARAT
"KOTAK MAHINDRA BANK LIMITED",KKBK0VCCB02,360468003,"VIJAY COMMERCIAL CO OP BANK LTD MARKETING YARD","VIJAY COMMERCIAL CO OPERATIVE BANK LTD MARKETING YARDMARKETING YARD , RAJKOT - 360003",281,RAJKOT,RAJKOT,GUJARAT
"KOTAK MAHINDRA BANK LIMITED",KKBK0VCCB01,360468002,"VIJAY COMMERCIAL CO OPERATIVE BANK LTD HEAD OFFICE KANAK ROAD","VIJAY COMMERCIAL CO OPERATIVE BANK LTD HEAD OFFICE (KANAK ROAD)VIJAY BHAVAN, KANAK ROAD , RAJKOT -360001",281,RAJKOT,RAJKOT,GUJARAT
"KOTAK MAHINDRA BANK LIMITED",KKBK0UUCB04,WAITING,"UMIYA URBAN CO-OP BANK LTD SHESH NAGAR","UMIYA URBAN CO-OP BANK LTD SHESH NAGAR SHESH NAGAR NAGPUR 440008",22,NAGPUR,NAGPUR,MAHARASHTRA
"KOTAK MAHINDRA BANK LIMITED",KKBK0UUCB03,WAITING,"UMIYA URBAN CO-OP BANK LTD PARDI","UMIYA URBAN CO-OP BANK LTD PARDI BESIDE SHUBHALAXMI SOCIETY PARDI NAGPUR 440008",712,NAGPUR,NAGPUR,MAHARASHTRA
"KOTAK MAHINDRA BANK LIMITED",KKBK0UUCB02,WAITING,"UMIYA URBAN CO-OP BANK LTD ITWARI NAGAR","UMIYA URBAN CO-OP BANK LTD ITWARI NAGAR NEAR ANAJ BAZAR BHANDARA ROAD ITWARI NAGPUR 440002",712,NAGPUR,NAGPUR,MAHARASHTRA
