BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"BANK OF INDIA",BKID0WAINGB,NA,"VIDHARBHA KONKAN GRAMIN BANK HO NAGPUR","OLD HUDKESHWAR NAKA NAGPUR-440034",2267447000,SOLAPUR,SOLAPUR,MAHARASHTRA
"BANK OF INDIA",BKID0NAMRGB,452653002,"NARMADA MALWA GB-INDORE BR","28, SOUTH RAJMOHALLA, INDORE - 452 002",7312341813,INDORE,INDORE,"MADHYA PRADESH"
"BANK OF INDIA",BKID0JHARGB,NA,"JHARKHAND GB-RANCHI BR","NEAR OVERBRIDGE, 5, MAIN ROAD, RANCHI- 834001",9431996700,RANCHI,RANCHI,JHARKHAND
"BANK OF INDIA",BKID0BILDSK,WAITING,"BILL DESK BKC","STAR HOUSE C 5 G BLOCK GROUND FLOOR BANDRA KURLA COMPLEX BANDRA EAST MUMBAI 400 051",0,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"BANK OF INDIA",BKID0BESCOM,NA,"BESCOM CANTONMENT","JYOTHI MAHAL 49 ST MARKS ROAD CANTONMENT BANGALORE 560001",22959473,BANGALORE,"BANGALORE URBAN",KARNATAKA
"BANK OF INDIA",BKID0ARYAGB,NA,"ARYAVART GB-GOMTI NAGAR BR","1/54, VIKAS KHAND, GOMTI NAGAR, LUCKNOW",5226455002,LUCKNOW,LUCKNOW,"UTTAR PRADESH"
"BANK OF INDIA",BKID099BKCB,560226264,"BHAVASARA KSHATRIYA COOP BANK HO","NO 63 69 SAHAKARA SADANA 24TH CROSS KILARI ROAD 560053",22972781,BANGALORE,"BANGALORE URBAN",KARNATAKA
"BANK OF INDIA",BKID00KSBCL,WAITING,CANTONMENT,"JYOTHI MAHAL 49 ST MARKS ROAD CANTONMENT BANGALORE 560001",22959473,BANGALORE,BANGALORE,KARNATAKA
"BANK OF INDIA",BKID000ZO89,WAITING,"DEHRADUN  ZONAL OFFICE","MAHAVIR TOWERS ST JU SEVLA KALAN",2664060,DEHRADUN,"DEHRA DUN",UTTARAKHAND
"BANK OF INDIA",BKID000ZO88,WAITING,"BARDHAMAN ZONAL OFFICE","HOLDING NO 446 N ARMST SECTOR 2A BIDHANNAGAR",2664060,DURGAPUR,"UTTAR DINAJPUR","WEST BENGAL"
"BANK OF INDIA",BKID000ZO85,WAITING,"JODHPUR  ZONAL OFFICE","YASHODA TOWER AKHLIYA CIRCLE CHOPASANI ROAD",0,JODHPUR,JODHPUR,RAJASTHAN
"BANK OF INDIA",BKID000ZO83,WAITING,"HUBLI DHARWAD  ZONAL OFFICE","SHIVANAGA PLAZA BASAWE GOKUL ROAD HUBBALLI",0,HUBLI-DHARWAD,DHARWAD,"WEST BENGAL"
"BANK OF INDIA",BKID000ZO81,WAITING,"NAVI MUMBAI  ZONAL OFFICE","MDI BUILDING GROUND FL SECTOR 11 CBD BELAPUR",0,"NAVI MUMBAI",THANE,MAHARASHTRA
"BANK OF INDIA",BKID000ZO80,WAITING,"GUWAHATI ZONAL OFFICE","SAIKIA COMMERCIAL COMP SREE NAGAR CHRI BASTY",2347995,GUWAHATI,KAMRUP,ASSAM
"BANK OF INDIA",BKID000ZO79,WAITING,"AMRITSAR ZONAL OFFICE","SCO 128 DISTRICT SHOPP NAGPAL TOWER 1 RANJIT",5099331,AMRITSAR,SIRSA,PUNJAB
"BANK OF INDIA",BKID000ZO78,WAITING,"VIDHARBHA ZONAL OFFICE","PLOT NO 2072 NEAR MAHAVIR UDYAN RAM NGR",0,WARDHA,WARDHA,MAHARASHTRA
"BANK OF INDIA",BKID000ZO77,WAITING,"ANDHRA PRADESH ZONAL OFFICE","D NO 28 2 48 1ST FLOOR DASPALLA COMPLEX SURYA",2718378,VISAKHAPATNAM,VISHAKHAPATNAM,"ANDHRA PRADESH"
"BANK OF INDIA",BKID000ZO76,WAITING,"VARANASI  ZONAL OFFICE","B20 44 A 7 BHELPUR VARANASI",0,VARANASI,VARANASI,"UTTAR PRADESH"
"BANK OF INDIA",BKID000ZO75,WAITING,"VADODARA  ZONAL OFFICE","1ST FLOOR BOI BUILDING ELLORA PARK VADODARA",0,VADODARA,GANDHINAGAR,GUJARAT
"BANK OF INDIA",BKID000ZO74,WAITING,"UJJAIN  ZONAL OFFICE","PB NO 10 C2 SHIPRA VIHAR UJJAIN",0,UJJAIN,UJJAIN,"MADHYA PRADESH"
"BANK OF INDIA",BKID000ZO73,WAITING,"SOLAPUR  ZONAL OFFICE","OLD EMP EXCHANGE CHAWK SAHYADRI SHOPPING CENT",0,SOLAPUR,SOLAPUR,MAHARASHTRA
"BANK OF INDIA",BKID000ZO72,WAITING,"SILIGURI  ZONAL OFFICE","PRANAMI MANDIR ROAD SILIGURI",0,SILIGURI,DARJILING,"WEST BENGAL"
"BANK OF INDIA",BKID000ZO71,WAITING,"RATNAGIRI  ZONAL OFFICE","NEAR AROGYA MANDIR SHIVAJI NAGAR RATNAGIR",0,RATNAGIRI,RATNAGIRI,MAHARASHTRA
"BANK OF INDIA",BKID000ZO70,WAITING,"RANCHI  ZONAL OFFICE","PRADHAN TOIWERS NEAR OVERBRIDGE MAIN RAOD R",0,RANCHI,RANCHI,JHARKHAND
"BANK OF INDIA",BKID000ZO69,WAITING,"RAJKOT  ZONAL OFFICE","BOI BUILDING FIRST FLOOR PARA BAZAAR",0,RAJKOT,RAJKOT,GUJARAT
"BANK OF INDIA",BKID000ZO68,WAITING,"JAIPUR  ZONAL OFFICE","STAR HOUSE JAWAHAR NAGAR B4 SECTOR 2",0,JAIPUR,JAIPUR,RAJASTHAN
"BANK OF INDIA",BKID000ZO67,WAITING,"RAIGAD  ZONAL OFFICE","2ND FLOOR HOTEL MEERA MADHAV OPP ALIBAG",0,RAIGAD,RAIGAD,MAHARASHTRA
