BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"STATE BANK OF TRAVANCORE",SBTR0001273,WAITING,"REGIONAL OFFICE II THIRUVANANTHAPURAM","HOUSING BOARD BUILDING SANTHINAGAR DISTRICT THIRUVANANTHAPURAM KERALA",2320112,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001272,WAITING,"REGIONAL OFFICE III ERNAKULAM","3624 SBT BHAVAN PANAMPILLY NAGAR DISTRICT ERNAKULAM KERALA 682037",2322881,ERNAKULAM,ERNAKULAM,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001271,WAITING,"REGIONAL OFFICE TIRUCHIRAPALLI","MUTHIAH TOWERS NO 1 ROYAL ROAD TIRUCHIRAPALLI DISTRICT TAMILNADU 620001",24722372,TIRUCHIRAPALLI,TIRUCHIRAPALLI,"TAMIL NADU"
"STATE BANK OF TRAVANCORE",SBTR0001270,WAITING,KIZHISSERY,"KOLAKKANNI BUILDINGS AREACODE KONDOTTY ROAD KONDOTTY KIZHISSERY POST OFFICE MALAPPURAM DISTRICT KERALA 673641",2360161,KIZHISSERY,MALAPPURAM,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001269,WAITING,MANNADY,"MAHIMA COMMERCIAL COMPLEX KALLUVILAYATHIL JUNCTION WARD X KADAMPANAD VILLAGE MANNADY POST OFFICE PATHANAMTHITTA DISTRICT KERALA 691530",2300896,PATHANAMTHITTA,PATHANAMTHITTA,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001268,WAITING,MOOKKANNUR,"BUILDING NO 554B IX KALAMPARAMBAN TOWERS OPPOSITE MOOKKANNUR GRAMA PANCHAYATH OFFICE MOOKKANNUR POST OFFICE ERNAKULAM DISTRICT KERALA 683577",2322805,ERNAKULAM,ERNAKULAM,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001267,WAITING,CHANDAKKUNNU,"ZAIN TOWER OPPOSITE INDUS MOTORS CNG ROAD MINERVAPADI NILAMBUR MALAPPURAM DISTRICT KERALA 679329",2360161,NILAMBUR,MALAPPURAM,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001266,WAITING,"MSME OTTUPARA","BUILDING NO 712A OTTUPARA BUS STAND BYPASS ROAD KUMARANELLUR POST OFFICE THRISSUR DISTRICT KERALA 680590",2423620,KUMARANELLUR,THRISSUR,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001265,WAITING,KALLUR,"BUILDING NO 13 115 CHERUVALKKARAN BUILDINGS MAVINCHUVADU POST OFFICE KALLUR THRISSUR DISTRICT KERALA 680317",2423620,KALLUR,KOTTAYAM,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001264,WAITING,KUTTICKAL,"KUREEKATTU BUILDINGS KUTTICKAL SOUTH PAMPADY POST OFFICE KOTTAYAM DISTRICT KERALA 686521",2300896,KOTTAYAM,KOTTAYAM,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001263,WAITING,KADACHIRA,"BUILDING NO KP V 182B VEEKAY COMPLEX DOCTORMUKKU KADACHIRA POST OFFICE KANNUR DISTRICT KERALA 670621",2360161,KANNUR,KANNUR,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001262,WAITING,NANDI,"VRINDHA COMPLEX NH 17 NANDI NANDI BAZAR POST OFFICE KOYILANDY KOZHIKODE DISTRICT KERALA 673529",2360161,KOYILOANDY,KOZHIKODE,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001261,WAITING,ULLIYERI,"BUILDING NO IV 753A GROUND FLOOR NEAR TO PETROL PUMP WARD 4 ULLIYARI KOZHIKODE DISTRICT KERALA 673620",2360161,ULLIYERI,KOZHIKODE,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001260,WAITING,PAINGOTTOOR,"NO 128A B11 ANNA BUILDING MUVATTUPUZHA KALIYAR ROAD NEAR ST ANTONYS FORANE CHURCH PAINGOTTOTOR POST OFFICE ERNAKULAM DISTRICT PIN CODE 686671",2322805,ERNAKULAM,ERNAKULAM,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001259,WAITING,PUTHENVELIKKARA,"ST ANTONY CHARITABLE TRUST BUILDING KAROTTUKARA PUTHENVELIKKARA POST OFFICE ERNAKULAM DISTRICT PIN 683594",2322805,ERNAKULAM,ERNAKULAM,KERALA
"STATE BANK OF TRAVANCORE",SBTR0001258,NA,KILPADY,"DOOR NO 2 212 4 5 6 LINGAPAYYAKADU NEAR K S RAO NAGAR JUNCTION KILPADY VILLAGE MULKI POST MANGLORE TALUK DAKSHINA KANNADA DISTRICT KARNATAKA STATE 574154",0,"DAKSHINA KANNADA","DAKSHINA KANNADA",KARNATAKA
"STATE BANK OF TRAVANCORE",SBTR0001256,NA,VADAKKANKULAM,"WARD NO 3 MAIN ROAD VADAKKANKULAM PO TIRUNELVELI DIST TAMIL NADU 627116",0,TIRUNELVELI,TIRUNELVELI,"TAMIL NADU"
"STATE BANK OF TRAVANCORE",SBTR0001255,NA,OZHALAPATHY,"SHOP NO VI 242 GOPI COMPLEX OZHALAPATHY PO PALAKKAD DISTRICT KERALA 678557",0,PALAKKAD,PALAKKAD,KERALA
