BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"STATE BANK OF HYDERABAD",SBHY0RRDCGB,NA,"DECCAN GRAMEENA BANK","2ND FLOOR VIJAYASREE SAI CELESTIA,STREET NO 9,SHANKARNAT ROAD,HYDERABAD",0,HYDERABAD,HYDERABAD,"ANDHRA PRADESH"
"STATE BANK OF HYDERABAD",SBHY0022119,NA,"PLATINUM SPECIALIZED HNI BRANCH","PLOT NO 1100 ROAD NO 36 GROUND FLOOR FACING ROAD NO 10 NEAR PEDDAMMA TEMPLE JUBILEE HILLS HYDERABAD TELANGANA 500033",9494388883,HYDERABAD,HYDERABAD,TELANGANA
"STATE BANK OF HYDERABAD",SBHY0022114,627004002,TIRUNELVELI,"S NO 989 1 A3 PT SOUTH BYPASS ROAD TIRNELVELI 627005",2551177,TIRUNELVELI,TIRUNELVELI,"TAMIL NADU"
"STATE BANK OF HYDERABAD",SBHY0022113,560004053,"PADMANABHA NAGAR","NO BANASHANKARI 2ND STAGE PADMANABHA NAGAR WARD 3 BENGALURU 560070",9945605172,BANGALORE,"BANGALORE URBAN",KARNATAKA
"STATE BANK OF HYDERABAD",SBHY0022112,NA,YAPRAL,"H NO 5 3 110 6 PLOT NO 8 OPP MALLAREDDY APARTMENT MAIN ROAD YAPRAL RANGAREDDY DIST TELANGANA 500087",8499984116,MALKAJGIRI,RANGAREDDY,TELANGANA
"STATE BANK OF HYDERABAD",SBHY0022111,NA,BANAGANAPALLY,"D NO 10 95 OPP DELHI WALE SAHEB DARGAH OLD BUS STAND BANAGANAPALLY KURNOOL DIST AP 518124",7032813435,BANGANAPALLE,KURNOOL,"ANDHRA PRADESH"
"STATE BANK OF HYDERABAD",SBHY0022110,NA,KOMPALLY,"SY NO 161 B SUMITRA COMPLEX MAIN ROAD KOMPALLY QUTBULLAPUR MANDAL RANGAREDDY DIST TELANGANA STATE 500014",9440111109,QUTHBULLAPUR,RANGAREDDY,TELANGANA
"STATE BANK OF HYDERABAD",SBHY0022109,NA,"CHEEPURUPALLI  VIZIANAGARAM","DOOR NO 14 62 A RADHA MADHAVA SHOPPING COMPLEX MAIN ROAD CHEEPURUPALLI VIZIANAGARAM DIST AP 532128",9010246953,CHEEPURUPALLE,VIZIANAGARAM,"ANDHRA PRADESH"
"STATE BANK OF HYDERABAD",SBHY0022108,NA,VINUKONDA,"D NO 30 504 THE VINUKONDA OIL AND DAAL MILLERS ASSOCIATION BUILDING BESIDE JYOTSNA HOSPITAL ENUGUPALEM VINUKONDA GUNTUR DIST AP 522647",9985345580,VINUKONDA,GUNTUR,"ANDHRA PRADESH"
"STATE BANK OF HYDERABAD",SBHY0022107,NA,GANDHINAGAR,"GANDHINAGAR BRANCH NAMASKAR SQUARE AIRPORT ROAD NANDED 431605",940591333,NANDED,NANDED,MAHARASHTRA
