BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"ORIENTAL BANK OF COMMERCE",ORBC0109998,NA,"NEW DELHI-IBD","2NDFLR PLOTNO.5 SEC-32,GURGAON,GURGAON",0,GURGAON,GURGAON,HARYANA
"ORIENTAL BANK OF COMMERCE",ORBC0109984,NA,"SECUNDERABAD-COPEC-COUNTRY OPERATIONAL EXCEL","TIRUMALA CHAMBERS, 1-8-303,,S P ROAD,SECUNDERABAD",0,SECUNDERABAD,SECUNDERABAD,"ANDHRA PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0108888,NA,"NEFT BRANCH CENTRE","AMAN CHAMBER,OPP. NEW PASSPORT OFFICE,VEER SAVARKAR MARG,PRABHADEVI,MUMBAI 400025",0,MUMBAI,MUMBAI,MAHARASHTRA
"ORIENTAL BANK OF COMMERCE",ORBC0108001,110022001,"DELHI-SERVICE BRANCH","5TH FLOOR, PADMA TOWER-I,RAJENDER PLACE,NEW DELHI",0,"NEW DELHI","NEW DELHI",DELHI
"ORIENTAL BANK OF COMMERCE",ORBC0105278,NA,"ROURKELA-ANK DAV PUBLIC SCHO","DR A N  K DAV PUBLIC SCHOOL RING,ROAD ,NEAR BASANTI COLONY,ROURKELA",2401057,ROURKELA,ROURKELA,ODISHA
"ORIENTAL BANK OF COMMERCE",ORBC0105277,110022173,"FARIDABAD-JEEVA PUBLIC SCHO","JEEVA PUBLIC SCHOOL, SECTOR 21B,FARIDABAD,FARIDABAD",2438052,FARIDABAD,FARIDABAD,HARYANA
"ORIENTAL BANK OF COMMERCE",ORBC0105276,301022051,BHIWADI-UIT,"UIT, SECTOR 1,BHIWADI (DIST ALWAR),BHIWADI",222621,BHIWADI,BHIWADI,RAJASTHAN
"ORIENTAL BANK OF COMMERCE",ORBC0105275,NA,"HISSAR-GOVT GCOLLEGE","GOVT COLLEGE HISSAR,,HISSAR",225567,HISSAR,HISSAR,HARYANA
"ORIENTAL BANK OF COMMERCE",ORBC0105274,462022092,"BHOPAL-RAISEN ROAD","ORIENTAL INST. OF SCIENCE AND TECH,THAKRAL,NAGAR, RAISEN RD,BHOPAL",2529099,BHOPAL,BHOPAL,"MADHYA PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105272,500022030,"HYDERABAD-SANTOSH NAGAR","SPRING DALES ACADEMY,,8,MIGH SANTOSH NAGAR,HYDERABAD",24330127,HYDERABAD,HYDERABAD,"ANDHRA PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105271,520022003,"VIJAYAWADA-ONE TOWN","DNO: 12-11-21, LPCT GUJARATHI VIDHYALAYA,CAMPUS, R R APPA RAO STREET,VIJAYAWADA",6669933,VIJAYAWADA,VIJAYAWADA,"ANDHRA PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105270,400022055,"MUMBAI - JOGESHWARI EAST","SHANTA MANGESH APPT, BLDG-A, HINDU FRNDS SOCIETY RD, JOGSHWARI (EAST), MUMBAI",28304825,MUMBAI,MUMBAI,MAHARASHTRA
"ORIENTAL BANK OF COMMERCE",ORBC0105269,390022006,BARODA-RAOPURA,"B7/7/1, GROUND FLOOR, SHASHWAT HOSPITAL,,KOTHI POLE, RAOPURA,VADODRA (BARODA - INDIA)",2439881,"VADODRA (BARODA - INDIA)","VADODRA (BARODA - INDIA)",GUJARAT
"ORIENTAL BANK OF COMMERCE",ORBC0105268,600022017,CHENNAI-MADIPAKKAM,"NO 1&2, BALAIAH GARDEN, VELACHERY MAIN ROAD,MADIPAKKAM, CHENNAI,CHENNAI",22584667,CHENNAI,CHENNAI,"TAMIL NADU"
"ORIENTAL BANK OF COMMERCE",ORBC0105267,682022,"KOCHI-EC-IPSTA BULIDING","VI/150, IPSTA BUILDING, JEW TOWN,MATTANCHERRY,,KOCHI",0,KOCHI,KOCHI,KERALA
"ORIENTAL BANK OF COMMERCE",ORBC0105266,500022026,"GANDHI NAGAR","1-10-209/135,GROUND FLOOR,KAMALA TOWERS,ASHOK NAGAR X ROAD,GANDHINAGAR,HYDERABAD",4790,HYDERABAD,HYDERABAD,"ANDHRA PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105265,570022004,MYSORE-JAYALAKSMIPRAM,"BM HOSPITAL EXTENSION,2270/2, GOKULAM,ROAD JAYALAKSHMIPURAM,MYSORE",2500986,MYSORE,MYSORE,KARNATAKA
"ORIENTAL BANK OF COMMERCE",ORBC0105264,500022028,"HYDERABAD-BANJARA HILLS","SARDA SADAN , OPP BALAJI GRAND BAZAR,,10-5-2/7/F  ROAD NO1 ,BANJARA  HILLS,HYDERABAD",23376535,HYDERABAD,HYDERABAD,"ANDHRA PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105263,500022025,"HYDERABAD-CDR HOSPITAL","5-3-924, 925, 926,MOZAMJAHI MARKET,HYDERABAD",24740162,HYDERABAD,HYDERABAD,"ANDHRA PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105262,500022027,HYDERABAD-ALWAL,"GOLDEN RESIDENCY,5-660/2/1, OLD ALWAL,NEAR INDIRA GANDHI STATUE,ALWAL,SECUNDERABAD-,HYDERABAD",27945262,HYDERABAD,HYDERABAD,"ANDHRA PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105261,500022024,"EC-VIDYA NAGAR","2-1-569/1-4,HINDI MAHAVIDYALAYA CAMPUS,,UNIV ROAD, NALLAKUNTA,VIDYANAGAR,HYDERABAD",27660466,HYDERABAD,HYDERABAD,"ANDHRA PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105260,110022126,"NEW DELHI-VASANT VIHAR","TAGORE INTERNATIONAL SCHOOL,C BLOCK PASCHIMI MARG, VASANT VIHAR,NEW DELHI",26151528,"NEW DELHI","NEW DELHI",DELHI
"ORIENTAL BANK OF COMMERCE",ORBC0105259,641022005,COIMBATORE-R.S.PURAM,"69 AROKIASAMY ROAD WEST,R S PURAM,COIMBATORE",2557632,COIMBATORE,COIMBATORE,"TAMIL NADU"
"ORIENTAL BANK OF COMMERCE",ORBC0105258,400022046,"MUMBAI-THAKUR VILLAGE","ROW HOUSE NO.2, AANGAN,THAKUR VILLAGE,KANDIVALI EAST,MUMBAI",28852691,MUMBAI,MUMBAI,MAHARASHTRA
"ORIENTAL BANK OF COMMERCE",ORBC0105257,400022043,MUMBAI-BYCULLA,"PLOT 6,7-41 A 45, VICTORIA ROAD,MUSTAFA BAZAR, BYCULLA,MUMBAI",23771599,MUMBAI,MUMBAI,MAHARASHTRA
"ORIENTAL BANK OF COMMERCE",ORBC0105256,NA,"GHAZIABAD VIT","VILL-BEEL AKBARPUR,,P.O.-DADRI,GHAZIABAD",2666005,GHAZIABAD,GHAZIABAD,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105252,141022022,"LUDHIANA-SARGODHA KHALSA","SARGODHA KHALSA CO EDUCATION HIGH SCHOOL,FIELD GANJ,LUDHIANA",5092849,LUDHIANA,LUDHIANA,PUNJAB
"ORIENTAL BANK OF COMMERCE",ORBC0105251,208022009,"KANPUR- HN INTER COLLEGE","HARJINDER NAGAR INTER COLLEGE,HARJINDER NAGAR,,KANPUR",2450762,KANPUR,KANPUR,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105250,208022007,"KANPUR-PVN PUBLIC SCL","PVN PUBLIC SCHOOL, D-587,BARRA-8,  KANPUR,KANPUR",2683354,KANPUR,KANPUR,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105249,143022024,"AMRITSAR- AMRITSAR COLLEGE OF","AMRITSAR COLLEGE OF ENGINEERING & TECHNOLOGY,,AMRITSAR JALANDHAR ROAD, NEAR MANAWALA,AMRITSAR",2440732,AMRITSAR,AMRITSAR,PUNJAB
"ORIENTAL BANK OF COMMERCE",ORBC0105248,NA,"MANDI GOBIND GARH","REGIONAL INSTT. OF MANAGEMENT & TECHNOLOGY,MANDI GOBINDGARH (DISTT. PATIALA),MANDI GOVINDGARH",501935,"MANDI GOVINDGARH","MANDI GOVINDGARH",PUNJAB
"ORIENTAL BANK OF COMMERCE",ORBC0105247,125022004,"SIRSA-EC-CH.DEVILAL MEMORIAL TRUST","EXTENSION COUNTER, CH DEVI LAL MEMORIAL TRUST,BARNALA ROAD, SIRSA,SIRSA",248611,SIRSA,SIRSA,HARYANA
"ORIENTAL BANK OF COMMERCE",ORBC0105246,NA,"SUNAM-BD AND PANCHAYAT OFF","BLOCK DEVELOPMENT & PANCHAYAT OFFICE,,PANCHAYAT OFFICE, PATIALA ROAD,,SUNAM",227651,SUNAM,SUNAM,PUNJAB
"ORIENTAL BANK OF COMMERCE",ORBC0105245,249022008,"HARIDWAR-NAGAR PALIKA PARISHAD","NAGAR PALIKA PARISHAD,MAYAPUR,HARIDWAR",265515,HARIDWAR,HARIDWAR,UTTARAKHAND
"ORIENTAL BANK OF COMMERCE",ORBC0105244,NA,HISSAR-VDJS,"VIDYA DEVI JINDAL SCHOOL,DELHI ROAD,HISSAR,HISSAR",281097,HISSAR,HISSAR,HARYANA
"ORIENTAL BANK OF COMMERCE",ORBC0105243,NA,BHIWANI-BITS,"BHIWANI INSTITUTE OF SCIENCE & TECHNOLOGY,VILL. SARSA GHOGRA,,BHIWANI",210566,BHIWANI,BHIWANI,HARYANA
"ORIENTAL BANK OF COMMERCE",ORBC0105242,110022183,"SONEPAT-MAMU BHANJA CHOWK","MAMU BHANJA CKOWK,SONEPAT,SONEPAT",2201528,SONEPAT,SONEPAT,HARYANA
"ORIENTAL BANK OF COMMERCE",ORBC0105240,160022035,"DERA BASSI EC DERA SSIET","SSIET AMBALA ROAD DERA BASSI,,DERRA BASSI",284790,"DERRA BASSI","DERRA BASSI",PUNJAB
"ORIENTAL BANK OF COMMERCE",ORBC0105239,282022008,"AGRA-TEHSIL SADAR","TEHSIL SADAR,,OPP. POLICE LINES,AGRA",2217085,AGRA,AGRA,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105237,400022084,"MUMBAI - MALVANI","SAINT ANTHONY'S HIGH SCHOOL,MALWANI, MALAD (WEST), MUMBAI,MUMBAI",0,MUMBAI,MUMBAI,MAHARASHTRA
"ORIENTAL BANK OF COMMERCE",ORBC0105234,NA,"JAUNPUR -UNIVERSITY CAMPUS","UMA NATH SINGH INSTITUE OF ENG,VBS,PURVANSHAL UNIVERSITY CAMPUS, JAUNPUR,JAUNPUR",252472,JAUNPUR,JAUNPUR,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105233,110022142,"MEWAR INSTITUTE OF MANAGEMEN","MEWAR INSTITUTE OF MANAGEMENT VASUNDHARA,,GHAZIABAD,GHAZIABAD",2698274,GHAZIABAD,GHAZIABAD,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105232,110022174,"GURGAON-AIT SECTOR-56","ESTATE OFFICER II, HUDA OFFICE COMPLEX,SECTOR 56, GURGAON,GURGAON",2572134,GURGAON,GURGAON,HARYANA
"ORIENTAL BANK OF COMMERCE",ORBC0105231,208022008,KANPUR-KALYANPUR,"U.P.AVAS EVAM VIKAS PARISHAD KALYANPUR,KANPUR,KALYANPUR",2570825,KALYANPUR,KALYANPUR,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105229,110022165,"NEW DELHI-MRV SCHOOL DWARKA","M.R.VIVEKANAND MODEL SCHOOL,SEC.13, DWARKA, NEW DELHI,NEW DELHI",28032721,"NEW DELHI","NEW DELHI",DELHI
"ORIENTAL BANK OF COMMERCE",ORBC0105228,250022512,"MEERUT-SKKB CHARITABLE TRUST","SUBHARTI KKB CHARITABLE TRUST, MEERUT BYEPASS,DELHI MUSSORIE HIGHWAY, MEERUT,MEERUT",2439215,MEERUT,MEERUT,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105227,250022008,"MEERUT-LOKPRIYA HOSPITA","LOKPRIYA NURSING  HOME,GARH ROAD, MEERUT,MEERUT",2764198,MEERUT,MEERUT,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105226,NA,"BAREILLY-SPRINGDALE COLLEGE BICHPARI ROAD","SPRINDALE COLLEGE,,PILIBHIT ROAD,BICHPURI ROAD, BAREILLY,BARELLY",2526079,BARELLY,BARELLY,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105225,110022145,"GURGAON-ROTARY PUBLIC SCHOOL","ROTARY PUBLIC SCHOOL,SECTOR 22, GURGAON,GURGAON",4014717,GURGAON,GURGAON,HARYANA
"ORIENTAL BANK OF COMMERCE",ORBC0105224,NA,"BAREILLY-SRM MEDICAL SMARAK TRUST","SRI RAM MURTI SAMAK INST. OF MED. SC.,BAREILLY,BARELLY",2582042,BARELLY,BARELLY,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105223,221022006,"VARANASI-DHARAM SANGH SIKSH","SHOP NO 5-8, GRND FLOOR,DAYAL TOWERS, VARANASI,VARANASI",2311316,VARANASI,VARANASI,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105222,110022190,"NOIDA-ALLIANCE SCHOOL","C-54,SEC-56,NOIDA,G.B NAGAR,,NOIDA",2518190,NOIDA,NOIDA,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105221,110022191,"NOIDA-DISTT. COURT COMPOUND","SHOP NO.29&30, DISTRICT COURT CAMPUS,PHASE-II,NOIDA,G.B.NAGAR,NOIDA",2462094,NOIDA,NOIDA,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105220,NA,"ISRANA-NC COLLEGE OF ENGG","N.C.COLLEGE OF ENGG., VILL & POST, ISRANA,DIST PANIPAT,ISRANA",2598604,ISRANA,ISRANA,HARYANA
"ORIENTAL BANK OF COMMERCE",ORBC0105219,208022006,"NAUBASTA, KANPUR","128/84, Y-BLOCK, HAMIRPUR ROAD,,NAU BASTA, KANPUR,KANPUR",2633912,KANPUR,KANPUR,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105218,110022166,"NEW DELHI-AITA TRUST","AITA TRUST, RK KHANNA TENNIS STAD RK.PURAM,NEW DELHI,NEW DELHI",26174942,"NEW DELHI","NEW DELHI",DELHI
"ORIENTAL BANK OF COMMERCE",ORBC0105217,110022140,"GHAZIABAD DIWAKAR MODEL SCHL","DIWAKAR MODEL SCHOOL,SHYAM PARK EXTN. SAHIBABAD,GHAZIABAD",2899157,GHAZIABAD,GHAZIABAD,"UTTAR PRADESH"
"ORIENTAL BANK OF COMMERCE",ORBC0105216,248022011,"DEHRADUN-SHIVALIK INT. SCHOOL","SHIVALIK INT. SCHOOL, 28/32 PATEL NAGAR,SAHARANPUR RD,DEHRADUN",2625340,DEHRADUN,DEHRADUN,UTTARAKHAND
"ORIENTAL BANK OF COMMERCE",ORBC0105215,831022005,"JAMSHEDPUR- DAV-BISTUPUR","D. A. V. PUBLIC SCHOOL,,CONTRACTORS AREA, BISTPUR,JAMSHEDPUR",2225771,JAMSHEDPUR,JAMSHEDPUR,JHARKHAND
"ORIENTAL BANK OF COMMERCE",ORBC0105214,110022164,"NEW DELHI-TAGORE SCHOOL MAY","TAGORE SCHOOL,,MAYAPURI, NEW DELHI,NEW DELHI",25494995,"NEW DELHI","NEW DELHI",DELHI
